track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Lyrics
40WzXFabdkT1KCgRYwoz8X,Generation Of Love,Masterboy,1,0y01fluOw7z4BxN06InlRr,Generation Of Love,1995-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.655,0.884,6,-6.515,0,0.0602,0.0102,0,0.259,0.772,140.008,219240,"Boys and girls the new generation
Call it generation of love
Boys and girls the new generation
Call it generation of love
Give me all your loving, give me all your loving
Give me all your loving, make it true
Give me all your loving, give me all your loving
Give me all your loving, me to you
Boys and girls jump up and down
Move your body round and round
Pump the bass up in this place
Put a smile back in your face
Take control, don't waste time
The heat is on you're feeling fine
Feel the power from above
Call it generation of love
Here I go, here I go, kiss me
Baby let it flow
You know how to make it right
Light my fire, hold me tight
People of the night keep grooving
Got to get it right you're moving
Feel the power from above
Call it generation of love
Everybody's feeling happy,
Everybody everywhere
Everybody's feeling happy,
Everybody everywhere"
0ibYVniVLMJWvc3eNfYk8T,Run Away,Real McCoy,49,0m4EUHpp4mVnV8AWHT7T7x,Another Night,1995-03-28,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.721,0.924,1,-8.282,1,0.0396,0.000683,0.00382,0.0817,0.694,130.947,244133,"[Chorus]
Run away, run away, run away and save your life
Run away, run away, run away if you want to survive
Run away, run away, run away and save your life
Run away, run away, run away if you want to survive

[Verse 1]
Money, sex in full control, a generation without soul
Perfect people in a perfect world
Behind closed doors, all in control
Life, in a world of luxury
Cold cash money mentality
You gotta keep the faith, you gotta keep the faith
You'd better keep the faith and run away

[Chorus]
Run away, run away, run away and save your life
Run away, run away, run away if you want to survive
Run away, run away, run away and save your life
Run away, run away, run away if you want to survive

[Post-Chorus]
It's time to break free, oh-oh-oh-oh, run away, oh-oh-oh-oh
You better break free, oh-oh-oh-oh, run away, oh-oh-oh-oh

[Verse 2]
Money, sex in full control
Big brother is watching you
Unlock your brain and save your soul
No more limits, no more curfew
Life in the perfect system
Take a stand and fight for freedom
Keep the faith, you gotta keep the faith
You'd better keep the faith and run away

You might also like
Not Like Us
Kendrick Lamar
​meet the grahams
Kendrick Lamar
THE HEART PART 6
Drake

[Chorus]
Run away, run away, run away and save your life
Run away, run away, run away if you want to survive
Run away, run away, run away and save your life
Run away, run away, run away if you want to survive

[Instrumental Break]

[Chorus]
Run away, run away, run away and save your life
Run away, run away, run away if you want to survive
Run away, run away, run away and save your life
Run away, run away, run away if you want to survive

[Post-Chorus]
It's time to break free, oh-oh-oh-oh, run away, oh-oh-oh-oh
You better break free, oh-oh-oh-oh, run away, oh-oh-oh-oh

[Outro]
Keep the faith, you gotta keep the faith
You'd better keep the faith and run away
Keep the faith, you gotta keep the faith
You'd better keep the faith and run away"
0DURckDH8F3pzTz7KKFLz7,Call Me,Deee-Lite,33,1sozEjvFpn72ZGQtPrLTa1,Dewdrops In The Garden,1994,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.667,0.827,11,-10.869,0,0.0553,0.0286,0.0135,0.245,0.441,127.993,230600,"[Spoken Intro]
Hello?
Hey
What's going on?
How come I never see you no more, where you been?
Yeah? Well you should call me
When?
Well, I get all my messages, I-- I never got any from you
Well that number that you gave me must be the wrong number, because every time I call it... I just get a busy signal
Why don't you get call waiting or something?
Your number's always busy
Why don't you-- you should call me
Yeah I know
Yeah I never run into you no more
Uh huh
Oh
Uh huh

Okay
Okay
Okay
Are you ready?

[Pre-Chorus]
Are you ready for my beat?
Are you ready for my beat?
Are you ready for my beat?
Are you ready for my beat?
Beat, beat, beat, beat, beat
Beat, beat, beat, beat, beat
Beat, beat, beat, beat, beat
Beat, beat, beat, beat, beat
Beat, beat, beat, beat, beat
Beat, beat

You might also like
Music Selector Is the Soul Reflector
Deee-Lite
Stay in Bed, Forget the Rest
Deee-Lite
Groove Is in the Heart
Deee-Lite

[Chorus]
It's always busy on your telephone line
Why don't you call me?
Call me
Call me, call me
Call me, call me
Call me, call me
Call me, call me
Call me, call me
Call me, call me
Call me, call me
Call me, call me

It's always busy on your telephone line
Why don't you call me?
Call me
Call me, call me
Call me, call me
Call me, call me
Call me, call me
Call me, call me
Call me, call me
Call me, call me
Call me

[Post-Chorus]
You can call me any time on my hello happy line
You can call me any time on my hello happy line
You can call me any time on my hello happy line
You can call me any time on my hello happy line
You can call me any time on my hello happy line
You can call me
Call me, call me
Call me, call me
Call me, call me
Call me, call me
Call me

Are you ready?

[Spoken Outro]
Hello?
Who?
Oh yeah yeah, I remember
Long time no see
You wanna do what?
Oh well that's not going to work anymore
Well, you should've called me
Oh
Yeah
Well look, I got your number
I'll call you
I- I'll call you, man
Yeah I will
All right
Bye"
5LskeIhrR7YqlbrPWZJRLe,(You Drive Me) Crazy [The Stop Remix!] - Remastered,Britney Spears,40,2ti2e8J05nwg9ikcMjW8aS,The Essential Britney Spears,2014-07-29,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.727,0.951,8,-4.004,1,0.0375,0.211,0.000701,0.0537,0.774,101.078,197653,"[Intro]
Crazy
Oh, oh, oh oh

[Verse 1]
Baby, I'm so into you
You got that something, what can I do?
Baby, you spin me around, oh
The earth is moving, but I can't feel the ground
Every time you look at me
My heart is jumping, it's easy to see

[Chorus]
You drive me crazy, I just can't sleep
I'm so excited, I'm in too deep
Whoa, crazy, but it feels alright
Baby, thinking of you keeps me up all night

[Verse 2]
Tell me you're so into me
That I'm the only one you will see
Tell me I'm not in the blue, oh
That I'm not wasting my feelings on you
Every time I look at you, my heart is jumping
What can I do?
[Chorus]
You drive me crazy, I just can't sleep
I'm so excited, I'm in too deep
Whoa, crazy, but it feels alright
Baby, thinking of you keeps me up all night

[Break]
Oh, oh yeah, yeah
You drive me crazy, oh
Sing it, oh, crazy, yeah
Yeah

[Interlude]
Stop!!
Ooh, oh, yeah

[Chorus]
You drive me crazy, baby
Excited, I'm in too deep, oh
Oh, my, it feels alright
Baby, thinking of you keeps me up all night
You drive me crazy (You drive me crazy)
I just can't sleep
I'm so excited, I'm in too deep (Deep, baby)
Oh, crazy, but it feels alright
Baby, thinking of you keeps me up all night
Sing it, crazy, oh
Oh, crazy, ooh, oh, yeah
You drive me crazy, but it feels alright
Baby, thinking of you keeps me up all night!"
1GwdUrz7DujSedNxnzVfqI,Beautiful Life,Ace of Base,4,3BSPr0MAvO0iTCkxPs1vIA,Singles of the 90s,1999-01-03,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.741,0.953,0,-6.969,0,0.0333,0.202,0.00684,0.0954,0.735,135.002,219307,"You can do what you want just seize the day
What you're doing tomorrow's gonna come your way
Don't you ever consider giving up
You will find, oh oh oh
It's a beautiful life, oh oh oh oh
It's a beautiful life, oh oh oh oh
It's a beautiful life, oh oh oh oh
I just want to be here beside you
And stay until the break of dawn
Take a walk in the park when you feel down
There's so many things there that's gonna lift you up
See the nature in bloom, a laughing child
Such a dream, oh oh oh
It's a beautiful life, oh oh oh oh
It's a beautiful life, oh oh oh oh
It's a beautiful life, oh oh oh oh
I just want to be here beside you
Oh yeah, oh right
I just want to be here beside you
And stay until the break of dawn
You're looking for somewhere to belong
You're standing all alone
For someone to guide you on your way
Now and forever
It's a beautiful life, oh oh oh oh
It's a beautiful life, oh oh oh oh
It's a beautiful life, oh oh oh oh
I just want to be anybody
We're living in different ways
It's a beautiful life
I'm gonna take you to a place
I've never been before oh yeah
It's a beautiful life
I'm gonna take you in my arms and fly away
With you tonight
Oh yeah, oh right
It's a beautiful life
Oh yeah, oh right
It's a beautiful life
It's a beautiful life, oh oh oh oh
It's a beautiful life, oh oh oh oh
It's a beautiful life, oh oh oh oh
It's a beautiful life
It's a beautiful life, oh oh oh oh
It's a beautiful life, oh oh oh oh
It's a beautiful life, oh oh oh oh
It's a beautiful life"
4mSRaJAwIZOhdxFQF4ryZa,Celebration,Kylie Minogue,27,3qblPGf60yPkkYaBwDg6ig,Celebration,1992-11-29,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.697,0.874,0,-5.979,1,0.0356,0.0469,0.0177,0.0817,0.576,121.225,238747,"Intro:
Wah-ho
Wah-ho
Wah-ho
Celebration good times, come on
It's a celebration
Celebration good times, come on
Let's celebrate
There's a party goin' on right here
A celebration to last throughout the years
So bring your good times and your laughter too
We're gonna celebrate your party wlth you
Come on now
(celebration)
Let's all celebrate and have a good time
(celebration)
We're gonna celebrate and have a good time
It's time to come together
It's up to you, what's your pleasure
Everyone around the world, come on
Wah-ho
It's a celebration
Wah-ho
We're gonna have a good time tonight
Let's celebrate, it's all right
It's time to come together
It's up to you, what's your pleasure
Everyone around the world, come on
Wah-ho
Wah-ho
Celebration good times, come on
(Let's celebrate)
Ohh ohh
Celebration good times, come on
Celebration good times, come on
(let's celebrate)
Come on and celebrate tonight
'Cause everything's gonna be all right
Let's celebrate
We're gonna have a good time tonight
Let's celebrate, it's all right"
7kWmT6l911OFlkhhSV6KlM,Got to Get It,Culture Beat,48,4WiN45TcjcmOnnk8ZPzIIO,Serenity,1993-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.668,0.909,9,-9.925,0,0.0397,0.000705,0.0448,0.235,0.541,132.865,321427,"Got to get it got to get it out of my head
I think I expexted too much of it
Got to get it got to get it out of my head
I know I wanted too much from it
Got to get it got to get it
Who needs to feel like that
Got to get it got to get it
Who needs to feel like that
Got to get it got to get it
Who needs to feel like that
Got to get it got to get it

Can't get you out of my head I try
Thoughts of you I just cannot defy
We must have had something real strong
I'm tossing turning all night long
Can't even enjoy a fantasy
Without your face jumping in a scene
Can't escape your grip 'cause you clutch my mind
Wanna dream of other girls but you I find
Thought getting you out of my heart was hard
But now I see that was just the start
Your legacy is trying to drive me mad
To forget I concentrate on all the bad
Can't shake this monkey off my back
Tried drinking everything from beer to jack
No answers in all the books I've read
All I know is I've got to get you out of my head

Repeat Chorus

Yeah yeah yeah
Out of my thoughts let go my mind (x7)

I'm gonna have to change this thing so let's stop it for a second
Okay let's do it

Repeat Chorus

Yeah yeah yeah

Repeat Chorus

Yeah yeah yeah"
6JXghpembwocSY1Ky0TxTt,No More (I Can't Stand It),Maxx,48,0DtX7zwNKLUtDWpDFHRVsG,To The Maxximum,1994,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.763,0.791,10,-11.246,1,0.0357,0.0102,0.0743,0.271,0.603,137.948,281933,"Break this, break that, don't break this heart in me
Come, I need you girl, you are my reality
Come be my lover with your warm body
My raggamuffin heart feel so lonely
Bee bop balooba my brain make boom
I'm sittin' all alone
I hope you come back soon
I love you I want you my girl yes I do
All that I want is you that's true
No more, no more I can't stand it,
No more, no more
No more, no more I can't stand it,
No more, no more
He said : I'm gonna take you high,
Gonna take you low
Gonna take you everywhere I go
Gonna take you high
Gonna take you low
But I can't stand it no, no more
No, no more (x 3)
It's a love raggalove, what is my destiny
Come, squeeze me tight and make feel irie
Don't make me feel like I'm nobody
Let the rhythm of your heart beat for Gary B.
Bee bop balooba my brain make boom
I feel like I'm lost with no headroom
I miss it to kiss it my girl yes I do
All that I want is you that's true
Is it what you like, what you want, what you're fighting for,
Or is it more ?
Is it what you like, what you want, what you're fighting for ?
No, no, no more !"
69jRUfC6ZjhiY88OySXqoj,Let the Dream Come True,DJ Bobo,40,42iXHnNCzEOJ3Ik0J5OEJz,Best Of,2014-05-02,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.701,0.868,11,-7.585,0,0.0287,0.0337,0.114,0.291,0.716,141.981,241067,"Not a broken heart
Now we're gonna start
It's for me and you
Let the dream come true
Not a broken heart
Now we're gonna start
It's for me and you
Let the dream come true
What I'm gonna do without you
Let the dream come true
Not a broken heart
Now we're gonna start
It's for me and you
Let the dream come true
Let the dream come true
Let the dream come true
Kick it, tip it, flip it, sip it
Shake your budy 'round, I get wicked
Use the door get on the floor
I still got more for you to store
Get on your feet, it's treated unique
Just feel the heat and get back to the beat
Rube dup, rube dup, rube dup, rube dup
Jump and shake your body, wine it up
Everybody shake your body
DJ Bobo starts the party
Up and down, here we go
Don't look back, just let it flow
Up and down, don't loose your crown
What goes up must come once down
Now hold tight, everything's alright
There's no need to fight tonight
Not a broken heart
Now we're gonna start
It's for me and you
Let the dream come true
Not a broken heart
Now we're gonna start
It's for me and you
Let the dream come true
What I'm gonna do without you
Let the dream come true
Not a broken heart
Now we're gonna start
It's for me and you
Let the dream come true
Let the dream come true
It's a break, I don't mean a fake
Open your ears, it's not a mistake
The music is strong and I made these rhymes
Party time 'cause the time is mine
So let's go down, down on the floor
I wanna give you what you are waitin' for
You know what you want and you want it now
You know what you want when you hear the sound
Swing your body and have some fun
Now you're on the run
This track has just begun
It's done for fun and hits you like a gun
Jump up and down, toss and turn
Right to the ground before you burn
Pump the bass right in your face
Just in case we start the race
Not a broken heart
Now we're gonna start
It's for me and you
Let the dream come true
Not a broken heart
Now we're gonna start
It's for me and you
Let the dream come true
What I'm gonna do without you
Let the dream come true
Not a broken heart
Now we're gonna start
It's for me and you
Let the dream come true
First I waited, then created
Didn't debate it, just made it
The feeling is strong, so keep coming on
With the bass and the drums there's nothing wrong
Now get on up, take your shoes
Swing your body, get wild and loose
One, two, three, four, tippin' and tappin'
Slippin' and slappin', there's no stoppin'
Not a broken heart
Now we're gonna start
It's for me and you
Let the dream come true
Not a broken heart
Now we're gonna start
It's for me and you
Let the dream come true
What I'm gonna do without you
Let the dream come true
Not a broken heart
Now we're gonna start
It's for me and you
Let the dream come true
Let the dream come true
Let the dream come true"
32PCjJw8mk1FrJT2FcqRtT,Let's Talk About Sex,Salt-N-Pepa,2,4eKi4PJuybybkSbE6nNQnD,RnB Fridays,2015-10-30,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.871,0.709,6,-7.213,1,0.109,0.037,0,0.236,0.724,106.912,212747,"[Intro: Punch it, (Hurb)]
Yo, I don't think we should talk about this
(Come on, why not?)
People might misunderstand what we're tryin' to say, you know?
(No, but that's a part of life)
Come on

[Chorus 1]
Let's talk about sex, baby
Let's talk about you and me
Let's talk about all the good things
And the bad things that may be
Let's talk about sex
Let's talk about sex
Let's talk about sex
Let's talk about sex

[Verse 1]
Let's talk about sex for now
To the people at home or in the crowd
It keeps coming up anyhow
Don't be coy, avoid, or make void the topic
Cause that ain't gonna stop it
Now we talk about sex on the radio and video shows
Many will know, anything goes
Let's tell it like it is, and how it could be
How it was, and of course, how it should be
Those who think it's dirty have a choice
Pick up the needle, press pause, or turn the radio off
Will that stop us, Pep? I doubt it
All right then, come on, Spin

You might also like
O.P.P.
Naughty By Nature
Scenario
A Tribe Called Quest
Mind Playing Tricks on Me
Geto Boys

[Chorus 1]
Let's talk about sex, baby
Let's talk about you and me
Let's talk about all the good things
And the bad things that may be
Let's talk about sex
Let's talk about sex
Let's talk about sex
Let's talk about sex

[Verse 2]
Hot to trot, make any man's eyes pop
She use what she got to get whatever she don't got
Fellas drool like fools, but then again they're only human
The chick was a hit because her body was boomin'
Gold, pearls, rubies, crazy diamonds
Nothin' she ever wore was ever common
Her dates, heads of state, men of taste
Lawyers, doctors, no one was too great for her to get with
Or even mess with, the Prez she says was next on her list
And believe me, you, it's as good as true
There ain't a man alive that she couldn't get next to
She had it all in the bag so she should have been glad
But she was mad and sad and feelin' bad
Thinkin' about the things that she never had
No love, just sex, followed next with a check and a note
That last night was dope

[Bridge 1]
Oh, hey, ooh, ooh, ooh, take it easy now
Uh, alright

[Chorus 2]
Let's talk about sex, baby (Sing it)
Let's talk about you and me (Sing it, sing it)
Let's talk about all the good things
And the bad things that may be
Let's talk about sex (Come on)
Let's talk about sex (Do it)
Let's talk about sex (Uh-huh)
Let's talk about sex

[Bridge 2]
Ladies, all the ladies, louder now, help me out
Come on, all the ladies, let's talk about sex, all right
Come on, all the ladies, let's talk about sex, all right
Yo, Pep, I don't think they're gonna play this on the radio
(And why not? Everybody has sex)
I mean, everybody should be makin' love
(Come on, how many guys you know make love?)

[Chorus 1]
Let's talk about sex, baby
Let's talk about you and me
Let's talk about all the good things
And the bad things that may be
Let's talk about sex
Let's talk about sex
Let's talk about sex
Let's talk about sex

[Verse 3]
What we have here is subject to controversy
A three-letter word some regard as a curse, see
He may fiend and have a wet dream
Because he seen a teen in tight jeans
What makes him react like that is biological
But scheme of gettin' in those jeans, is diabolical
But of course he does it, and she gives him rap
And before you even know it, they jump in the sack
As a matter of fact, sometimes it’s like that
But anyway, ready or not, here he cums
And like a dumb son-of-a-gun, oops, he forgot the condoms
“Oh well,” you say, “what the hell, it’s chill
I won’t get got, I’m on the pill""
Until the sores start to puff and spore
He gave it to you, and now it’s yours

[Chorus 1]
Let's talk about sex, baby
Let's talk about you and me
Let's talk about all the good things
And the bad things that may be
Let's talk about sex
Let's talk about sex, baby
Let's talk about you and me
Let's talk about all the good things
And the bad things that may be
Let's talk about sex
Let's talk about sex, baby
Let's talk about you and me
Let's talk about all the good things
And the bad things that may be
Let's talk about sex
Let's talk about sex, baby
Let's talk about you and me
Let's talk about all the good things
And the bad things that may be
Let's talk about sex
Let's talk about sex
Let's talk about sex
Let's talk about sex"
7vHkU1H73z5NVbGTIyI1DG,Around The World,Aqua,0,2vb252Haz9iX4iOd7vP8kX,Greatest Hits,2009-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.705,0.975,6,-3.847,1,0.0312,0.00332,0.000182,0.537,0.969,129.934,209120,"I've been around the world, hey hey
I've been around the world, hey hey
In the kitchen where I'm cooking what is good for me
Spices from the globe
Little by little, it's the finest meal
It's appetite for hope
Come and see
You mix it all together in your dreams
Ingredients from the Seven Seas, and I
I'm realizing things ain't what they seem
That's the riddle of it, that's the spirit of it
That's the power of life
I've been around the world ('round the world)
And I've seen it all (seen it all)
I've been around the world ('round the world)
The sun will always rise and fall
I've been around the world ('round the world)
And I wanted to see (see it all)
I've been the only girl ('round the world)
All surrounded by mystery
In the living room, I'm cleaning up from top to floor
The place I love the most
The wall is covered up with all my souvenirs
I got from coast to coast
Come and see
You mix it all together in your dreams
Ingredients from the Seven Seas, and I
I'm realizing things ain't what they seem
That's the riddle of it, that's the spirit of it
That's the power of life
I've been around the world ('round the world)
And I've seen it all (seen it all)
I've been around the world ('round the world)
The sun will always rise and fall
I've been around the world ('round the world)
And I wanted to see (see it all)
I've been the only girl ('round the world)
All surrounded by mystery
I'm still coming around (I keep chasing dreams)
Girl, I keep coming around (hey hey)
I keep coming around (and I can never stop)
Girl, I keep coming around
'Cause if I do, I'll walk
Around, around
Mm, around the world
I've been around the world ('round the world)
Hey, hey (I seen it all)
I've been around the world ('round the world)
All surrounded by mystery
I've been around the world ('round the world)
And I've seen it all (seen it all)
I've been around the world ('round the world)
The sun will always rise and fall ('round the world)"
0weAUscowxeqDtpCgtbpgp,Gettin' Jiggy Wit It,Will Smith,70,2esWeP8Ln1sXA0jbDmi3Zq,Big Willie Style,1997-10-03,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.881,0.874,6,-4.505,1,0.139,0.0175,0.00000119,0.154,0.858,107.891,227933,"Bring it
Woo
Uh, uh, uh, uh
Haha, haha
What? What? What? What?
Uh
On your mark, ready, set, let's go
Dancefloor pro, I know you know
I go psycho when my new joint hit (woo)
Just can't sit
Gotta get jiggy wit' it, ooh, that's it
Now honey, honey, come ride
DKNY all up in my eye
You gotta Prada bag with a lotta stuff in it (uh, uh, uh)
Give it to your friend, let's spin
Everybody lookin' at me, glancin' the kid
Wishin' they was dancin' the jig
Here with this handsome kid
Ciga-cigar right from Cuba-Cuba
I just bite it
It's for the look, I don't light it
Illway the an-may on the ance-day oor-flay
Give it up jiggy, make it feel like foreplay (woo)
Yo, my cardio is infinite
Ha ha
Big Willie style's all in it
Gettin' jiggy wit' it
(Na-na, na, na, na-na-na-na)
(Na-na, na, na, na-na)
Gettin' jiggy wit' it
(Na-na, na, na, na-na-na-na)
(Na-na, na, na, na-na)
Gettin' jiggy wit' it
(Na-na, na, na, na-na-na-na)
(Na-na, na, na, na-na)
Gettin' jiggy wit' it
(Na-na, na, na, na-na-na-na)
(Na-na, na, na, na-na)
What? You wanna ball with the kid?
Watch your step, you (woo) might fall
Trying to do what I did
Mama, uh, mama, uh, mama, come closer
In the middle of the club with the rub-a-dub, uh
No love for the haters, the haters
Mad 'cause I got floor seats at the Lakers
See me on the fifty yard line with the Raiders
Met Ali, he told me I'm the greatest
I got the fever for the flavor of a crowd pleaser
DJ, play another from the prince of this
Your highness, only bad chicks ride in my whips
South to the West to the East to the North
Bump my hits and watch 'em go off, go off
Yes, yes, y'all, you don't stop (woo)
In the winter or the (summertime)
I makes it hot
Gettin' jiggy wit' 'em
(Na-na, na, na, na-na-na-na)
(Na-na, na, na, na-na)
Gettin' jiggy wit' it
(Na-na, na, na, na-na-na-na)
(Na-na, na, na, na-na)
Gettin' jiggy wit' it
(Na-na, na, na, na-na-na-na)
(Na-na, na, na, na-na)
Gettin' jiggy wit' it
(Na-na, na, na, na-na-na-na)
(Na-na, na, na, na-na)
850is, if you need a lift
Who's the kid in the drop?
Who else? Will Smith
Livin' that life some consider a myth
Rock from South Street to One Two Fifth
Women used to tease me
Give it to me now, nice and easy
Since I moved up like George and Weezy
C.R.E.A.M. to the maximum, I be askin' 'em
""Would you like to bounce with the brother that's platinum?""
Never see Will attackin' 'em (uh-uh)
Rather play ball with Shaq and 'em, flatten 'em
Psyche, kiddin'
Thought I took a spill, but I didn't
Trust, the lady of my life she hittin'
Hit her with a drop top with the ribbon
Crib for my mom on the outskirts of Philly
You? Tryna flex on me? Don't be silly
Gettin' jiggy wit' it
(Na-na, na, na, na-na-na-na)
(Na-na, na, na, na-na)
Gettin' jiggy wit' it
(Na-na, na, na, na-na-na-na)
(Na-na, na, na, na-na)
Gettin' jiggy wit' it
(Na-na, na, na, na-na-na-na)
(Na-na, na, na, na-na)
Gettin' jiggy wit' it
(Na-na, na, na, na-na-na-na)
(Na-na, na, na, na-na), uh, uh"
5Jcv891JICGnMkkP7Lr3Ju,Cotton Eye Joe,Rednex,5,3DFnN7SaYffZ6BrSmIhtkR,100 Hits of the '90s,2010-02-26,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.738,0.937,9,-7.788,0,0.0668,0.0124,0.00206,0.0338,0.614,131.994,193827,"If it hadn't been for Cotton-Eye Joe
I'd been married long time ago
Where did you come from, where did you go?
Where did you come from, Cotton-Eye Joe?
If it hadn't been for Cotton-Eye Joe
I'd been married long time ago
Where did you come from, where did you go?
Where did you come from, Cotton-Eye Joe?
If it hadn't been for Cotton-Eye Joe
I'd been married long time ago
Where did you come from, where did you go?
Where did you come from, Cotton-Eye Joe?
If it hadn't been for Cotton-Eye Joe
I'd been married long time ago
Where did you come from, where did you go?
Where did you come from, Cotton-Eye Joe?
He came to town like a midwinter storm
He rode through the fields, so handsome and strong
His eyes was his tools and his smile was his gun
But all he had come for was having some fun
If it hadn't been for Cotton-Eye Joe
I'd been married long time ago
Where did you come from, where did you go?
Where did you come from, Cotton-Eye Joe?
If it hadn't been for Cotton-Eye Joe
I'd been married long time ago
Where did you come from, where did you go?
Where did you come from, Cotton-Eye Joe?
He brought disaster wherever he went
The hearts of the girls was to Hell, broken, sent
They all ran away so nobody would know
And left only men 'cause of Cotton-Eye Joe
If it hadn't been for Cotton-Eye Joe
I'd been married long time ago
Where did you come from, where did you go?
Where did you come from, Cotton-Eye Joe?
If it hadn't been for Cotton-Eye Joe
I'd been married long time ago
Where did you come from, where did you go?
Where did you come from, Cotton-Eye Joe?
If it hadn't been for Cotton-Eye Joe
I'd been married long time ago
Where did you come from, where did you go?
Where did you come from, Cotton-Eye Joe?
If it hadn't been for Cotton-Eye Joe
I'd been married long time ago
Where did you come from, where did you go?
Where did you come from, Cotton-Eye Joe?
If it hadn't been for Cotton-Eye Joe
I'd been married long time ago
Where did you come from, where did you go?
Where did you come from, Cotton-Eye Joe?"
71Cid4UeolaHRzdbmMDAVb,Get A Way,Maxx,60,0DtX7zwNKLUtDWpDFHRVsG,To The Maxximum,1994,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.852,0.864,2,-10.131,1,0.0387,0.0334,0.0239,0.0525,0.603,132.999,226773,"Come with me did you feel so fully irate
Me put under arrest in a new york city
In a dance hall in a dance hall on a dance floor
We do a rum dance man
Raggaman yes it's a raggaman jump
People drinking champagne up
Mum-do-lafasha
Pump it up start to swing about day
While you listen to the music jump up and party.
Ragga this ragga that and a rub-a-dub style
Feeling okay yeah feeling so irate
I'm a white man I'm a white man
Ragga with me and get ready to dance man
Boom-shug-a-lug girl open your mind
I'm a white raggaman maybe one of a kind
I'm a raggaman yes gonna make my day
Open your mind I'm your get away.
Get away get away you're my get away
Get away baby I want to break out
Get away get away you're my get away
Get away get away.
Brl brl bey me feeling irate
Come back again with a sound of karate
On the party I'm the danceman
Flipping around to a rock about style
Drinking champagne up full a fashion
Party people do the wrong dance manner
In the club man on the dance floor
Everybody do the wrong dance manner.
Get away get away you're my get away
Get away baby I want to break out
Get away get away you're my get away
Get away get away.
I need you night and day baby I need you
You're still my get away
Take you night night and day
I want to break out now you're my get away
I need you night and day
Get away get away.
Do it do it baby do it night and day
Do it do it baby you're my get away.
Get away get away you're my get away
Get away get away you're my get away"
3f2pJ9Mb9EcaCLJjm1aevz,I Give You My Heart,Mr. President,4,2t8Bc4qBseswbwOoHGHK8d,We See The Same Sun,1996,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.744,0.933,4,-4.875,1,0.0329,0.0027,0.000315,0.114,0.911,145.977,215067,"I give you my hope
I give you my dreams
I'm giving youAnything you need
I give you my joy
I give you my pain
I wish we could
Fall in love again
I give you my heartI give you my heart

Deepest emotion come to pass
As my love inside becomes suppressed
Handing you my heart
This love I could haveGiven you from the start
Why in the hell am I caught up
As my precious love
Flows past you cup
Please don't let us part
I'll give you my whole and
I'll give you my heart

Dam dam du du di dam dam du du di deioh hohohohoho
Dam dam du du di dam dam du du di dei

I give you my hope
I give you my dreams
I'm giving youAnything you need
I give you my joy
I give you my pain
I wish we could
Fall in love again
I give you my heartI give you my heart
Love ain't free love ain't cheap
Standing high on a mountain oh so steep
Please girl give your pain
So we can fall in love again
All this time
That we've been waitin'
Crime of passion
Kept daitin'
Let us take it from the startAnd this time
I will give you my heart

You might also like
Love Zone
Mr. President
Goodbye Lonely Heart
Mr. President
Coco Jamboo
Mr. President

Dam dam du du di dam dam du du di dei

I give you my hope
I give you my dreams
I'm giving youAnything you need
I give you my joy
I give you my pain
I wish we could
Fall in love again
I give you my heartI give you my heart

Dam dam du du di dam dam du du di deioh hohohohoho

I give you my loveI give you my hope
I give you anything
You want from me
Baby baby

I give you my hope
I give you my dreams
I'm giving youAnything you need
I give you my joy
I give you my pain
I wish we could
Fall in love again
I give you my heartI give you my heart"
